eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
166.22,4.09,153.58,3.97,939,0.012439154,0.15437825,2.1605809,-0.025480457,0.16476254,0.783728688955307,127,32512,2220.1338923859985,2080768
168.06,4.84,167.87,4.17,927,0.013198968,0.16497803,2.160332,-0.020204447,0.1979595,0.8025190830230713,128,32768,2237.8002443820005,2097152
186.71,5.92,177.79,4.77,954,0.012560933,0.15012614,2.15236,-0.021419855,0.2011437,0.8262873291969299,129,33024,2254.9754610419986,2113536
184.72,5.4,174.47,4.57,938,0.014886702,0.17415364,2.159509,-0.023953313,0.20020097,0.7706538289785385,130,33280,2272.4273196130016,2129920
177.77,4.67,153.26,3.8,943,0.014312965,0.16455078,2.1361468,-0.020787062,0.20389433,0.7920400947332382,131,33536,2289.8027610729987,2146304
167.72,4.08,189.23,6.27,918,0.01871357,0.20015462,2.116609,-0.022652438,0.21327181,0.7614783346652985,132,33792,2307.6489748210006,2162688
172.94,4.71,194.33,5.05,949,0.014867513,0.18485515,2.107314,-0.018872458,0.21119624,0.7881830036640167,133,34048,2324.9123580859996,2179072
191.59,6.09,177.34,5.13,939,0.01516198,0.1799113,2.0924022,-0.021597212,0.21717967,0.820336177945137,134,34304,2342.3570134200017,2195456
185.5,5.86,175.96,5.1,932,0.015000447,0.17102051,2.0627851,-0.020481199,0.2208202,0.7936769127845764,135,34560,2359.9211968929994,2211840
196.22,6.05,168.75,5.67,907,0.01586137,0.17694092,2.0427206,-0.009679327,0.27698743,0.8136550486087799,136,34816,2377.971348531999,2228224
186.91,5.63,198.32,6.23,933,0.017024716,0.20074463,2.024063,-0.022460938,0.24438971,0.8060452193021774,137,35072,2395.5244268290007,2244608
201.19,6.37,187.46,5.21,915,0.014342659,0.1821289,2.0497968,-0.018215116,0.2635267,0.81002177298069,138,35328,2413.412853656999,2260992
194.8,5.27,197.84,6.12,948,0.01638836,0.17793782,2.079547,-0.022305435,0.2192787,0.8165791779756546,139,35584,2430.6940731350005,2277376
193.92,5.12,198.16,7.37,925,0.015013418,0.18387859,2.0666902,-0.020711849,0.27251878,0.7994530498981476,140,35840,2448.392406064002,2293760
216.07,7.53,215.11,8.62,957,0.010520627,0.12487793,2.012783,-0.0137589155,0.37619117,0.8313041180372238,141,36096,2465.511297391,2310144
187.16,6.99,222.73,9.19,957,0.010092107,0.12021891,2.0525665,-0.018627508,0.27818367,0.8475235998630524,142,36352,2482.624100219,2326528
196.26,6.9,212.57,8.7,950,0.009196361,0.109944664,2.0836148,-0.018721582,0.24321324,0.8310289680957794,143,36608,2499.8633768280015,2342912
216.31,7.14,233.37,9.32,936,0.012820729,0.1462199,2.071523,-0.014392623,0.25893375,0.825253814458847,144,36864,2517.361064290999,2359296
234.47,8.63,249.17,9.56,955,0.013312177,0.1564331,2.0372572,-0.022283806,0.29868075,0.8337631970643997,145,37120,2534.513534023001,2375680
229.98,8.01,226.43,7.89,955,0.014050608,0.16575114,2.0435388,-0.020929724,0.31680205,0.8054411262273788,146,37376,2551.6616055349987,2392064
218.86,6.65,211.88,9.19,953,0.014092979,0.16959636,2.04894,-0.02025625,0.25550833,0.8262250274419785,147,37632,2568.845943778,2408448
231.5,7.86,222.74,9.95,934,0.012706839,0.15201823,1.965128,-0.017166236,0.29502177,0.8524973541498184,148,37888,2586.3722382390006,2424832
236.98,10.05,229.17,10.49,961,0.013738361,0.16898601,1.9919497,-0.01322525,0.3080866,0.860627219080925,149,38144,2603.406322463001,2441216
223.75,7.54,237.29,9.97,959,0.0177779,0.20674641,2.0013368,-0.020169647,0.29441246,0.826797604560852,150,38400,2620.4819488440007,2457600
217.67,7.19,249.71,10.85,947,0.016234329,0.19466145,2.017133,-0.017525936,0.26112708,0.8518277257680893,151,38656,2637.7683934240013,2473984
237.2,8.41,209.56,7.51,924,0.017103193,0.20375569,2.0237722,-0.016521974,0.3003814,0.8417336344718933,152,38912,2655.496354564999,2490368
230.71,8.23,227.33,8.97,955,0.01586474,0.19704182,2.0327127,-0.020443052,0.2692671,0.8390262722969055,153,39168,2672.6364510839994,2506752
243.99,9.23,238.48,9.32,952,0.017749969,0.21195476,2.0091846,-0.012920313,0.3188255,0.8480757921934128,154,39424,2689.838253441001,2523136
239.26,8.26,259.87,10.59,939,0.009295744,0.11179606,2.0390193,-0.015807299,0.31358305,0.8177655786275864,155,39680,2707.2798840239993,2539520
268.51,9.59,244.22,8.48,947,0.011478259,0.14469402,2.039228,-0.014440891,0.3114181,0.84437595307827,156,39936,2724.5786394370007,2555904
271.35,10.72,199.07,7.48,960,0.009489119,0.12176514,1.9963042,-0.017536575,0.28402367,0.8510724157094955,157,40192,2741.646158894,2572288
275.89,12.27,194.44,6.46,947,0.009220558,0.1110026,1.9857492,-0.016051592,0.3436124,0.8472269922494888,158,40448,2758.9318734160006,2588672
257.44,9.67,226.02,10.01,950,0.009587952,0.113464355,2.036865,-0.018033283,0.3256823,0.8403657674789429,159,40704,2776.1668485769987,2605056
237.14,9.07,228.39,9.05,911,0.010186085,0.12172445,2.0855167,-0.019776886,0.24490118,0.8621610254049301,160,40960,2794.148681139999,2621440
232.83,7.24,244.07,9.18,943,0.014774815,0.16941325,2.0371442,-0.021518616,0.28576088,0.8216338604688644,161,41216,2811.5203949159986,2637824
244.81,9.73,215.02,7.7,923,0.01484877,0.18204753,2.019354,-0.012631365,0.29847702,0.8597994446754456,162,41472,2829.2584303149997,2654208
207.42,6.56,230.27,9.89,917,0.011180159,0.13989258,2.0195467,-0.018773735,0.30096292,0.8502105325460434,163,41728,2847.1191681400014,2670592
246.27,10.28,255.99,11.82,930,0.012541759,0.14664714,1.9848361,-0.015942728,0.3092138,0.8567342758178711,164,41984,2864.719486039001,2686976
271.97,10.57,261.03,10.98,933,0.013910883,0.16479492,1.9761906,-0.014715653,0.34338585,0.825325682759285,165,42240,2882.2732300610005,2703360
261.14,9.58,259.25,10.64,962,0.0117209265,0.14674886,2.0070157,-0.018825574,0.33437684,0.8659281432628632,166,42496,2899.2960024429995,2719744
246.94,9.82,281.58,12.68,950,0.010851972,0.13344319,2.0368629,-0.020935377,0.32049018,0.8578719943761826,167,42752,2916.539547266999,2736128
270.49,12.09,261.1,10.67,949,0.01093275,0.13659668,2.0017993,-0.019489205,0.30074129,0.8511877506971359,168,43008,2933.794287736,2752512
279.06,12.09,220.87,8.6,928,0.012827094,0.15679932,2.020738,-0.021393882,0.3013375,0.8592923283576965,169,43264,2951.4463293240005,2768896
242.61,10.22,224.49,9.0,948,0.016981866,0.20021565,1.954909,-0.019272145,0.36628553,0.8630002439022064,170,43520,2968.714426385999,2785280
270.17,11.33,255.29,11.68,914,0.016684713,0.1910197,2.0262802,-0.024521023,0.28232446,0.8441954702138901,171,43776,2986.629695224001,2801664
275.39,11.4,283.71,12.85,911,0.014597776,0.16906738,1.9966402,-0.019391958,0.3020407,0.85907943546772,172,44032,3004.6134129759994,2818048
252.66,11.28,287.71,12.63,910,0.017276144,0.19435628,1.9937029,-0.019189892,0.33044347,0.8665362298488617,173,44288,3022.605540217999,2834432
268.46,11.81,270.83,12.11,911,0.014953166,0.17736816,1.9763212,-0.020045254,0.32176465,0.8574127405881882,174,44544,3040.574709247001,2850816
288.99,10.71,273.77,11.89,943,0.018279616,0.20041911,1.9988891,-0.023365527,0.34786543,0.8428578078746796,175,44800,3057.946392763999,2867200
286.46,11.42,258.47,12.08,937,0.012693255,0.15653484,1.9982624,-0.013694623,0.37755144,0.832463338971138,176,45056,3075.4180129410015,2883584
278.43,11.62,256.4,10.58,935,0.014370049,0.1648763,1.9708067,-0.020574586,0.4234531,0.8405584245920181,177,45312,3092.933172920999,2899968
271.87,12.33,272.81,11.37,925,0.012441799,0.1521403,2.0079596,-0.022240544,0.31715712,0.8519671857357025,178,45568,3110.6403189759985,2916352
284.43,11.73,295.85,14.03,944,0.016491173,0.20332845,2.001041,-0.01648189,0.3857015,0.8400625735521317,179,45824,3127.994343655999,2932736
269.94,11.19,276.6,12.16,914,0.014669321,0.17930095,1.9938565,-0.019396456,0.34732178,0.8452015370130539,180,46080,3145.916564252002,2949120
286.88,12.06,283.81,12.57,918,0.023421422,0.24334717,1.9544929,-0.019516554,0.35018954,0.8376355618238449,181,46336,3163.7614750309986,2965504
291.01,12.64,282.72,12.98,930,0.013156734,0.16719563,1.9371983,-0.009956188,0.45852932,0.8551356643438339,182,46592,3181.365743167,2981888
285.03,13.02,270.79,12.96,926,0.00930814,0.116882324,1.942319,-0.015733352,0.4505593,0.8280853629112244,183,46848,3199.0467091460014,2998272
280.36,12.77,294.75,15.04,943,0.011265791,0.13850911,1.9556502,-0.015940899,0.40760756,0.8491149693727493,184,47104,3216.419119213999,3014656
281.39,12.36,292.27,13.9,940,0.016595004,0.19909668,1.9904338,-0.022440568,0.29441112,0.8553635329008102,185,47360,3233.850642415,3031040
294.69,12.03,291.82,14.4,935,0.01890757,0.21665446,1.9461547,-0.024047127,0.3916748,0.8459515273571014,186,47616,3251.3665973770003,3047424
309.76,12.62,289.71,13.35,917,0.019627018,0.22770183,1.9528328,-0.020088695,0.39531517,0.8059506565332413,187,47872,3269.2535936230015,3063808
282.34,10.52,301.11,12.96,941,0.016779201,0.20225017,1.9493984,-0.018147888,0.4280515,0.810005247592926,188,48128,3286.6571210440015,3080192
